step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
16,PAYMENT,819.37,C181812345,169044.0,168224.63,M1346522718,0.0,0.0,0,0
311,CASH_IN,134136.35,C1638457963,16334545.55,16468681.91,C1271405575,728923.84,594787.49,0,0
376,PAYMENT,7851.77,C1259715017,236331.54,228479.77,M845776736,0.0,0.0,0,0
235,CASH_OUT,92000.08,C92670120,250806.0,158805.92,C362634494,0.0,92000.08,0,0
330,PAYMENT,46.52,C75141257,764.0,717.48,M1926021895,0.0,0.0,0,0
18,CASH_IN,167593.56,C615341165,279837.45,447431.02,C230247212,68934.59,0.0,0,0
214,PAYMENT,13089.32,C787455304,0.0,0.0,M1752237580,0.0,0.0,0,0
404,PAYMENT,5343.82,C1858691283,160245.8,154901.98,M1335445910,0.0,0.0,0,0
299,CASH_OUT,223238.5,C534759237,24678.0,0.0,C2058605199,203760.69,426999.19,0,0
159,CASH_OUT,946695.91,C940605834,0.0,0.0,C1692119129,1749008.76,2695704.67,0,0
16,PAYMENT,13383.96,C1454025335,100278.0,86894.04,M860110506,0.0,0.0,0,0
352,PAYMENT,28124.36,C1287158894,20288.0,0.0,M503830372,0.0,0.0,0,0
354,CASH_IN,219499.49,C64741979,20364.0,239863.49,C1115318587,2585321.58,2365822.09,0,0
226,CASH_IN,180267.77,C1398540507,1503800.22,1684067.99,C475557129,2849789.05,2669521.27,0,0
204,CASH_OUT,239641.23,C2094978565,0.0,0.0,C236062979,3726349.03,3965990.26,0,0
184,TRANSFER,634914.72,C2114064979,0.0,0.0,C1788253388,783312.75,1418227.47,0,0
188,CASH_IN,50390.38,C1084940830,127561.0,177951.38,C783923095,5614710.27,5564319.89,0,0
349,PAYMENT,24041.4,C1704071665,15278.0,0.0,M73687511,0.0,0.0,0,0
401,CASH_IN,156156.21,C580401245,18864611.88,19020768.09,C719668162,361047.91,204891.7,0,0
305,PAYMENT,33843.44,C185915845,37230.0,3386.56,M272933769,0.0,0.0,0,0
181,CASH_OUT,146531.65,C1226902298,0.0,0.0,C1327630813,7195154.46,7341686.1,0,0
236,CASH_OUT,288837.6,C1302534317,146182.0,0.0,C1422637521,0.0,288837.6,0,0
400,PAYMENT,11544.68,C1831594958,34160.0,22615.32,M279161514,0.0,0.0,0,0
20,PAYMENT,2459.78,C241602443,30038.0,27578.22,M1218484164,0.0,0.0,0,0
15,CASH_IN,257079.58,C393906467,808.0,257887.58,C1026145457,414019.52,156939.94,0,0
404,CASH_OUT,188414.11,C777540613,0.0,0.0,C1675238541,2904106.6,3092520.72,0,0
183,CASH_OUT,52318.62,C2027211369,0.0,0.0,C1402840875,164545.0,216863.62,0,0
165,CASH_OUT,27514.01,C1178440727,0.0,0.0,C996907393,1427148.37,1454662.38,0,0
299,PAYMENT,9948.98,C211207114,0.0,0.0,M2113762502,0.0,0.0,0,0
345,CASH_IN,103170.97,C1973074997,2402827.83,2505998.81,C1265721949,129066.2,25895.22,0,0
304,PAYMENT,21774.7,C1805194777,47752.21,25977.52,M206562070,0.0,0.0,0,0
283,TRANSFER,29401.45,C261381760,10402.0,0.0,C775191016,78324.97,107726.42,0,0
281,PAYMENT,1293.26,C1075841877,0.0,0.0,M1744611754,0.0,0.0,0,0
298,CASH_OUT,161683.55,C1832383220,10239.0,0.0,C478361241,0.0,161683.55,0,0
18,TRANSFER,249129.95,C371278111,0.0,0.0,C1081375481,1716981.53,1966111.49,0,0
130,CASH_OUT,63269.59,C347484459,10384.0,0.0,C134077621,10096.17,73365.76,0,0
137,PAYMENT,26020.83,C697778186,173555.97,147535.14,M244422426,0.0,0.0,0,0
347,PAYMENT,9081.96,C990706701,1284.0,0.0,M1522155795,0.0,0.0,0,0
46,CASH_OUT,199432.58,C586705686,107280.0,0.0,C545217312,781434.67,980867.25,0,0
323,CASH_OUT,342426.87,C33346655,0.0,0.0,C725511201,4856609.55,5199036.42,0,0
297,CASH_OUT,175585.71,C1715961993,0.0,0.0,C848440777,1844216.4,2019802.11,0,0
19,CASH_IN,371145.63,C51817817,529609.73,900755.37,C1343064644,410329.92,39184.28,0,0
327,PAYMENT,18326.55,C570690563,20173.0,1846.45,M1211721347,0.0,0.0,0,0
14,PAYMENT,9164.58,C1608648212,51772.0,42607.42,M1844759478,0.0,0.0,0,0
369,PAYMENT,9339.46,C1052995971,18391.0,9051.54,M1399322034,0.0,0.0,0,0
16,PAYMENT,2801.6,C1408482104,0.0,0.0,M1521429489,0.0,0.0,0,0
381,PAYMENT,19048.42,C1647066862,0.0,0.0,M1002970461,0.0,0.0,0,0
399,CASH_OUT,180610.33,C1682000189,162.0,0.0,C2059476790,198336.34,378946.67,0,0
202,TRANSFER,338504.22,C278884760,0.0,0.0,C2002348952,657307.78,995812.0,0,0
369,CASH_IN,57.59,C557013781,1131525.2,1131582.79,C1233791594,5955023.98,5954966.39,0,0
226,CASH_IN,1443.4,C1611483541,52014.0,53457.4,C275525098,11317941.18,11316497.78,0,0
360,PAYMENT,7626.03,C217808359,14695.0,7068.97,M2083117433,0.0,0.0,0,0
303,CASH_OUT,34551.08,C1285966182,0.0,0.0,C687498966,609529.64,644080.72,0,0
154,CASH_OUT,158736.59,C795473238,0.0,0.0,C223820500,5073173.56,5231910.15,0,0
227,PAYMENT,22056.35,C4144966,0.0,0.0,M855636810,0.0,0.0,0,0
351,CASH_OUT,4471.48,C823418224,0.0,0.0,C1770104456,5756696.04,5761167.52,0,0
522,CASH_IN,34742.52,C1776416283,1246508.52,1281251.04,C165528131,4645453.34,4610710.82,0,0
306,CASH_OUT,43997.41,C2051508184,557255.0,513257.59,C630921936,1559624.26,1603621.67,0,0
15,CASH_OUT,147882.85,C648026877,106289.0,0.0,C1490133452,20810.0,168692.85,0,0
232,CASH_OUT,171906.43,C1909019156,182371.0,10464.57,C1246259910,0.0,171906.43,0,0
471,CASH_OUT,173582.7,C1571796151,20047.0,0.0,C1911587716,0.0,173582.7,0,0
546,CASH_OUT,116529.21,C1608279826,0.0,0.0,C1409812218,249446.93,365976.13,0,0
335,PAYMENT,1267.03,C664980985,30454.0,29186.97,M180570935,0.0,0.0,0,0
9,CASH_IN,163364.81,C568995622,11238383.71,11401748.52,C907770473,226519.15,366025.1,0,0
9,CASH_OUT,575401.43,C1633195795,71841.0,0.0,C2008647667,35639.16,863924.57,0,0
282,TRANSFER,238024.23,C1029634874,287130.99,49106.75,C90167088,254486.7,492510.93,0,0
182,CASH_IN,23242.43,C1468055836,10669.0,33911.43,C158565394,81835.31,58592.89,0,0
163,CASH_IN,161959.51,C1253801149,18556589.87,18718549.38,C48297071,4309455.85,4147496.34,0,0
307,CASH_OUT,266133.28,C1420060234,118.0,0.0,C876192531,0.0,295480.58,0,0
230,CASH_IN,289122.87,C1571991973,63569.0,352691.87,C652689549,173462.88,0.0,0,0
190,PAYMENT,10159.61,C1780979118,9362.0,0.0,M591022547,0.0,0.0,0,0
353,CASH_OUT,521998.09,C941652966,67069.0,0.0,C1454244146,0.0,521998.09,0,0
401,CASH_IN,444771.55,C720774952,72682.0,517453.55,C1845568528,749195.35,304423.8,0,0
273,PAYMENT,6392.48,C604003224,10795.0,4402.52,M2065033632,0.0,0.0,0,0
259,CASH_OUT,204537.46,C440665915,303020.45,98482.99,C1576736133,1398967.81,1603505.27,0,0
374,CASH_OUT,306856.21,C622797639,0.0,0.0,C885341792,2209779.71,2516635.92,0,0
136,CASH_IN,18267.7,C1558097087,10608.0,28875.7,C337586004,0.0,0.0,0,0
234,PAYMENT,12786.02,C1241458504,0.0,0.0,M1522411259,0.0,0.0,0,0
684,CASH_IN,77372.6,C453661265,4273815.58,4351188.19,C1851438411,591410.03,514037.42,0,0
278,CASH_OUT,115286.16,C1540188585,0.0,0.0,C1298799712,414130.86,529417.02,0,0
229,TRANSFER,772654.91,C2040735110,0.0,0.0,C744106958,2438092.97,3210747.88,0,0
383,PAYMENT,5431.7,C1734300887,0.0,0.0,M1382367607,0.0,0.0,0,0
297,CASH_OUT,167556.42,C858615658,20359.0,0.0,C1358079969,325306.39,492862.82,0,0
164,CASH_OUT,397977.02,C1848579027,0.0,0.0,C1819476732,3055943.21,3453920.24,0,0
211,TRANSFER,567159.89,C1024311580,0.0,0.0,C776312807,809809.52,1376969.41,0,0
37,PAYMENT,7997.28,C410941847,2346934.47,2338937.2,M123309814,0.0,0.0,0,0
306,CASH_OUT,199646.41,C1976979631,270242.0,70595.59,C2886220,0.0,199646.41,0,0
393,PAYMENT,3596.47,C166422620,407623.77,404027.31,M1593875247,0.0,0.0,0,0
232,TRANSFER,1315076.85,C1583976773,41237.0,0.0,C350451863,0.0,1315076.85,0,0
140,TRANSFER,975818.84,C86925588,0.0,0.0,C314245922,7420458.82,8041760.7,0,0
298,CASH_OUT,447565.81,C1410331548,30374.0,0.0,C707973166,0.0,447565.81,0,0
229,PAYMENT,15662.88,C710340301,0.0,0.0,M865564943,0.0,0.0,0,0
393,CASH_OUT,69795.34,C1180078433,792936.0,723140.66,C1984617488,549428.06,619223.41,0,0
352,TRANSFER,155499.2,C1747643786,22763.0,0.0,C758491313,0.0,155499.2,0,0
178,CASH_OUT,152481.06,C2130055519,20281.0,0.0,C1130421583,167441.3,319922.36,0,0
659,PAYMENT,257.23,C704936473,0.0,0.0,M604961555,0.0,0.0,0,0
406,PAYMENT,44145.7,C1955742680,22166.31,0.0,M1973806029,0.0,0.0,0,0
551,PAYMENT,5658.63,C800459695,158545.0,152886.37,M318579445,0.0,0.0,0,0
182,CASH_OUT,186116.25,C1074613744,91252.0,0.0,C1417440161,2098567.73,2284683.98,0,0
253,PAYMENT,19017.04,C2055452620,27.0,0.0,M1004601744,0.0,0.0,0,0
286,PAYMENT,12916.04,C1702401726,150313.0,137396.96,M628425591,0.0,0.0,0,0
193,DEBIT,8632.41,C883551423,106042.0,97409.59,C297477646,44497.48,53129.88,0,0
404,CASH_IN,68073.42,C739551799,2260235.84,2328309.26,C2115839235,720662.45,652589.03,0,0
20,CASH_IN,103505.86,C1657861444,3048155.41,3151661.28,C957245074,1536459.08,1432953.22,0,0
42,PAYMENT,17688.01,C1430521867,101992.0,84303.99,M1076731032,0.0,0.0,0,0
299,PAYMENT,32144.77,C1115084328,0.0,0.0,M1839234419,0.0,0.0,0,0
373,PAYMENT,2569.43,C871928480,0.0,0.0,M390590497,0.0,0.0,0,0
258,PAYMENT,11996.89,C426928001,4023.0,0.0,M558186968,0.0,0.0,0,0
205,PAYMENT,1841.58,C1184117927,4388.0,2546.42,M1525941723,0.0,0.0,0,0
259,CASH_IN,289580.34,C1418983543,4029811.8,4319392.14,C1776827962,348769.77,59189.44,0,0
237,PAYMENT,9532.47,C723051071,0.0,0.0,M362630386,0.0,0.0,0,0
129,CASH_OUT,48450.77,C78586280,0.0,0.0,C1997757161,3375345.64,3243828.84,0,0
141,PAYMENT,4609.14,C268819472,140950.02,136340.88,M2040052181,0.0,0.0,0,0
347,CASH_OUT,90627.96,C2016850461,0.0,0.0,C1693236451,812033.28,902661.23,0,0
156,PAYMENT,3640.03,C939259383,130691.43,127051.41,M1037396,0.0,0.0,0,0
305,CASH_OUT,74132.08,C1509138834,10209.0,0.0,C1003614144,2909210.4,2983342.47,0,0
140,PAYMENT,6532.17,C400136754,60431.0,53898.83,M1961127900,0.0,0.0,0,0
376,PAYMENT,1740.28,C1491745639,270813.12,269072.84,M1511369804,0.0,0.0,0,0
256,PAYMENT,20342.94,C72545191,158940.0,138597.06,M1945224376,0.0,0.0,0,0
159,CASH_OUT,218165.16,C318467096,32551.0,0.0,C835944485,1202858.68,1421023.85,0,0
201,PAYMENT,1218.62,C1164865478,0.0,0.0,M1239295016,0.0,0.0,0,0
20,CASH_IN,270781.21,C20179082,6868224.73,7139005.95,C272881310,1807831.26,1537050.04,0,0
33,PAYMENT,11864.24,C1190212729,1165062.32,1153198.09,M2040790669,0.0,0.0,0,0
308,DEBIT,3582.86,C556215945,29977.0,26394.14,C36946158,83991.71,87574.57,0,0
276,CASH_IN,67832.48,C942473901,20496.0,88328.48,C1839718752,100567.72,32735.24,0,0
164,CASH_OUT,61125.03,C462537990,0.0,0.0,C925447909,901596.98,962722.02,0,0
378,TRANSFER,1883413.53,C454949887,0.0,0.0,C13564968,2664862.24,4548275.78,0,0
186,CASH_OUT,113423.39,C435321909,450444.15,337020.76,C2035145536,12902136.2,13015559.59,0,0
33,CASH_IN,78555.78,C1344353019,6585702.92,6664258.7,C675520606,1865324.16,1786768.39,0,0
370,CASH_OUT,137386.5,C197098599,36819.91,0.0,C1784785490,11266858.9,11404245.4,0,0
280,CASH_IN,290571.21,C49134563,6053127.08,6343698.28,C194793562,4518463.37,4227892.16,0,0
34,CASH_OUT,192511.35,C1034774257,21069.0,0.0,C1545757960,3706.35,196217.71,0,0
132,CASH_OUT,321572.53,C1640754639,127552.0,0.0,C381132810,5882001.75,6203574.28,0,0
469,PAYMENT,5366.39,C1040398461,66754.13,61387.75,M1758931733,0.0,0.0,0,0
402,TRANSFER,7098.0,C2140378832,94.0,0.0,C729325623,0.0,7098.0,0,0
232,PAYMENT,2404.79,C1518000290,0.0,0.0,M1232020341,0.0,0.0,0,0
37,CASH_OUT,459706.51,C1907570171,0.0,0.0,C522696444,1774942.09,2234648.6,0,0
394,CASH_IN,11049.56,C1806215360,954.0,12003.56,C2092859758,6745710.02,6734660.45,0,0
159,CASH_OUT,260580.66,C347398645,0.0,0.0,C846781454,1606227.72,1866808.38,0,0
41,PAYMENT,5807.86,C1235770912,8063.0,2255.14,M1957448876,0.0,0.0,0,0
260,CASH_IN,240540.99,C1821161884,230736.78,471277.77,C1669683761,1616152.87,1375611.89,0,0
232,PAYMENT,6344.77,C1186213221,0.0,0.0,M8225754,0.0,0.0,0,0
129,PAYMENT,10528.67,C1289294178,24224.0,13695.33,M80148500,0.0,0.0,0,0
302,PAYMENT,21636.82,C2047670751,52340.19,30703.37,M1257871558,0.0,0.0,0,0
301,CASH_OUT,165287.51,C1264393320,51986.0,0.0,C997553014,334705.27,499992.78,0,0
184,CASH_IN,162360.7,C707761798,932021.05,1094381.75,C107960205,3727199.98,3564839.28,0,0
156,CASH_IN,210428.82,C1767038680,22540801.11,22751229.93,C1860345616,663164.74,452735.92,0,0
164,TRANSFER,3405641.0,C952188488,0.0,0.0,C1171449411,4670457.73,8076098.73,0,0
186,TRANSFER,591556.11,C1363384900,0.0,0.0,C614760461,2195882.67,2853894.66,0,0
130,CASH_IN,123555.98,C776876200,2673206.65,2796762.62,C242823492,562415.07,438859.1,0,0
281,CASH_OUT,30319.89,C1627638982,0.0,0.0,C392946633,514302.91,544622.8,0,0
26,PAYMENT,3464.05,C68733396,454049.0,450584.95,M411884079,0.0,0.0,0,0
131,TRANSFER,418641.25,C1363623317,0.0,0.0,C827465008,3697070.83,4115712.08,0,0
323,CASH_OUT,171037.98,C2021406317,29688.0,0.0,C1503029189,74067.62,245105.61,0,0
659,PAYMENT,12159.03,C1556319544,0.0,0.0,M1397774587,0.0,0.0,0,0
690,CASH_IN,53528.9,C515510761,41639.0,95167.9,C1708208354,407934.32,354405.42,0,0
228,CASH_IN,283674.68,C2113661103,3728294.72,4011969.39,C850443204,497237.84,213563.16,0,0
324,PAYMENT,24536.81,C824594078,4757.0,0.0,M1870797001,0.0,0.0,0,0
335,PAYMENT,48226.41,C1200526186,0.0,0.0,M1969784199,0.0,0.0,0,0
249,CASH_OUT,169918.16,C2004442196,112441.0,0.0,C1622894228,80566.82,250484.99,0,0
47,PAYMENT,10776.03,C1962359160,11749.0,972.97,M768517027,0.0,0.0,0,0
217,CASH_IN,555534.83,C1185635046,3917103.66,4472638.49,C143665280,3601324.32,3045789.49,0,0
10,CASH_IN,203033.43,C944316967,1273150.6,1476184.03,C787033725,7473619.08,9055370.37,0,0
490,CASH_IN,145394.88,C884844168,9000787.62,9146182.5,C456309945,158914.94,13520.06,0,0
308,PAYMENT,10647.81,C1996121840,1305.0,0.0,M1927673496,0.0,0.0,0,0
233,CASH_IN,187781.08,C151307413,1944774.65,2132555.72,C1806132458,646199.22,458418.14,0,0
286,PAYMENT,52057.35,C248213305,0.0,0.0,M1813848337,0.0,0.0,0,0
12,PAYMENT,2255.86,C2113795187,0.0,0.0,M1122001204,0.0,0.0,0,0
10,CASH_OUT,19458.29,C455832990,0.0,0.0,C1661048214,258063.73,277522.02,0,0
212,CASH_OUT,23537.09,C602640480,297.0,0.0,C1575451825,188059.22,211596.31,0,0
18,TRANSFER,330241.2,C589033034,0.0,0.0,C953537068,523305.77,853546.97,0,0
8,PAYMENT,7239.7,C1563153498,10638.0,3398.3,M1539409067,0.0,0.0,0,0
210,CASH_IN,170221.95,C837190252,100.0,170321.95,C810926837,0.0,0.0,0,0
402,CASH_IN,248650.9,C1824271039,39975.0,288625.9,C1434426691,0.0,0.0,0,0
160,CASH_IN,178299.5,C77819435,380796.63,559096.13,C1829776785,231555.7,53256.21,0,0
371,TRANSFER,179782.06,C30640539,21151.0,0.0,C587656074,109485.82,289267.88,0,0
393,CASH_IN,114164.63,C800652009,972472.0,1086636.63,C1349877442,0.0,0.0,0,0
404,PAYMENT,9085.74,C393120757,0.0,0.0,M1743566491,0.0,0.0,0,0
211,CASH_OUT,155989.39,C1474183029,28126.0,0.0,C816439311,778199.89,934189.28,0,0
234,TRANSFER,305698.71,C319796612,0.0,0.0,C2110075323,1544460.44,1850159.15,0,0
167,PAYMENT,1928.73,C189380788,23313.0,21384.27,M2129452159,0.0,0.0,0,0
359,PAYMENT,3429.04,C182207511,18.0,0.0,M1541856525,0.0,0.0,0,0
252,CASH_IN,199258.08,C354638081,7402824.76,7602082.84,C237540603,558178.66,358920.58,0,0
214,CASH_IN,269211.92,C403736676,3525564.99,3794776.91,C699279266,1389342.8,1120130.88,0,0
232,CASH_IN,247215.85,C725964879,10941.0,258156.85,C1124258748,278114.49,30898.64,0,0
281,CASH_IN,125875.83,C773846760,18279036.52,18404912.35,C1874138331,3092565.64,2966689.81,0,0
183,CASH_OUT,90349.53,C1402289806,4306.0,0.0,C1921301336,0.0,90349.53,0,0
38,CASH_OUT,412217.66,C451880801,420102.54,7884.88,C1119605590,1302893.79,1715111.44,0,0
358,CASH_OUT,66203.72,C484912332,0.0,0.0,C731029116,141299.81,207503.54,0,0
35,TRANSFER,1163015.55,C63251237,243.0,0.0,C613694254,117091.76,1280107.3,0,0
355,CASH_IN,59853.23,C1972056560,18827971.7,18887824.93,C760087801,3184427.52,3124574.29,0,0
307,CASH_OUT,216685.11,C841915625,6012.0,0.0,C1370748616,0.0,216685.11,0,0
201,PAYMENT,6130.41,C1060126952,22856.0,16725.59,M292192715,0.0,0.0,0,0
132,TRANSFER,28983.02,C490762248,11513.0,0.0,C1111188075,379924.69,507378.43,0,0
276,PAYMENT,11180.44,C1760545342,0.0,0.0,M1573840652,0.0,0.0,0,0
17,PAYMENT,3273.35,C1622219658,0.0,0.0,M1988167010,0.0,0.0,0,0
298,PAYMENT,17810.41,C91828313,0.0,0.0,M439773038,0.0,0.0,0,0
155,PAYMENT,33320.74,C1095083087,467.0,0.0,M964804493,0.0,0.0,0,0
131,PAYMENT,15359.48,C657863619,0.0,0.0,M2047198597,0.0,0.0,0,0
310,CASH_IN,21483.67,C122912355,92577.0,114060.67,C940398293,112936.17,91452.5,0,0
35,CASH_IN,204470.17,C339741811,10582343.11,10786813.29,C760304719,283463.73,78993.56,0,0
308,PAYMENT,18937.9,C1470568433,220424.55,201486.64,M604659936,0.0,0.0,0,0
165,CASH_OUT,157310.51,C308948755,50142.0,0.0,C22963501,1246846.29,1404156.8,0,0
38,TRANSFER,119968.64,C911284416,0.0,0.0,C788279979,470893.52,590862.15,0,0
350,PAYMENT,2260.78,C108468931,0.0,0.0,M242186415,0.0,0.0,0,0
357,TRANSFER,340507.66,C1430675064,19813.0,0.0,C975882572,3724635.37,4065143.03,0,0
185,PAYMENT,13366.82,C1988561099,17595.32,4228.5,M1934859860,0.0,0.0,0,0
17,TRANSFER,396621.5,C424062331,0.0,0.0,C1689374891,1746544.76,2143166.26,0,0
95,CASH_IN,244216.69,C1833969613,8197731.9,8441948.6,C1190333336,1216853.42,972636.72,0,0
325,CASH_OUT,243849.39,C946835780,22166.0,0.0,C1964491613,0.0,243849.39,0,0
307,CASH_IN,184512.85,C866825592,5371624.17,5556137.02,C199263180,349734.23,165221.38,0,0
131,TRANSFER,640462.34,C1992065117,82377.59,0.0,C2106143117,1555157.17,2195619.52,0,0
15,TRANSFER,444736.82,C2086965824,0.0,0.0,C816488539,1060977.42,1505714.24,0,0
135,CASH_OUT,187192.85,C80587931,160873.0,0.0,C859009954,488359.49,675552.33,0,0
136,PAYMENT,41569.22,C1731841489,0.0,0.0,M986864647,0.0,0.0,0,0
136,TRANSFER,235208.04,C1209236519,0.0,0.0,C1668216224,702801.83,938009.86,0,0
348,PAYMENT,7552.39,C1418420775,0.0,0.0,M75378500,0.0,0.0,0,0
377,CASH_OUT,484078.0,C1264001198,0.0,0.0,C507573450,851451.65,1335529.65,0,0
380,PAYMENT,5339.65,C1702436895,183094.37,177754.72,M475848413,0.0,0.0,0,0
369,CASH_OUT,311139.01,C1805549578,7736.0,0.0,C1169821531,56494.86,367633.87,0,0
235,CASH_OUT,35490.27,C1434679710,140338.0,104847.73,C79539977,0.0,35490.27,0,0
137,CASH_OUT,510818.13,C2124739226,27934.0,0.0,C881419125,54383.37,565201.5,0,0
215,CASH_OUT,189770.91,C228791335,4.0,0.0,C1334175947,408623.97,598394.88,0,0
331,PAYMENT,8225.02,C923091380,51844.0,43618.98,M2051536776,0.0,0.0,0,0
303,CASH_OUT,419324.71,C1669649443,30988.0,0.0,C1058491503,87464.55,506789.26,0,0
281,PAYMENT,23761.03,C743450572,0.0,0.0,M755116547,0.0,0.0,0,0
350,TRANSFER,266185.59,C1683201929,0.0,0.0,C645045941,379536.11,645721.7,0,0
180,CASH_OUT,25326.06,C724668973,0.0,0.0,C1732073383,535572.46,560898.52,0,0
185,PAYMENT,669.64,C1764215293,124500.3,123830.66,M1070987180,0.0,0.0,0,0
274,CASH_OUT,210433.8,C1545310281,0.0,0.0,C1483568862,2294671.32,2505105.12,0,0
202,PAYMENT,5505.06,C1395007020,3046.0,0.0,M1927670051,0.0,0.0,0,0
356,PAYMENT,8975.64,C1443669136,99723.0,90747.36,M1685010295,0.0,0.0,0,0
277,CASH_OUT,305565.27,C431474077,0.0,0.0,C1935962853,1017544.79,1323110.06,0,0
227,CASH_OUT,129118.13,C1341579405,0.0,0.0,C1085385314,991053.91,1120172.04,0,0
380,CASH_IN,8225.9,C946413421,621889.98,630115.89,C762691995,197455.43,189229.53,0,0
154,PAYMENT,1538.48,C1367115774,15817.0,14278.52,M1909224374,0.0,0.0,0,0
129,CASH_OUT,357514.26,C869938074,0.0,0.0,C803946953,1827733.83,2503244.11,0,0
590,TRANSFER,402299.6,C1625797939,0.0,0.0,C2060851493,3352167.63,3754467.23,0,0
10,CASH_OUT,267548.1,C932430672,36599.0,0.0,C2024088449,21802.0,570754.82,0,0
286,PAYMENT,2292.32,C1217840404,30065.0,27772.68,M719127254,0.0,0.0,0,0
201,PAYMENT,6137.31,C526478228,18988.0,12850.69,M160717852,0.0,0.0,0,0
348,PAYMENT,12819.18,C467484672,245704.06,232884.88,M1167375976,0.0,0.0,0,0
162,CASH_OUT,217395.72,C130072036,0.0,0.0,C48693770,1818484.11,2035879.83,0,0
285,CASH_OUT,66.23,C543541494,0.0,0.0,C1011243187,1328198.91,1328265.14,0,0
311,PAYMENT,912.4,C691545899,0.0,0.0,M221487128,0.0,0.0,0,0
180,CASH_OUT,28853.39,C354309252,10437.0,0.0,C552635143,90412.9,119266.29,0,0
455,PAYMENT,16094.82,C903121948,50588.0,34493.18,M837033371,0.0,0.0,0,0
372,CASH_OUT,8078.61,C595766719,15487.0,7408.39,C2069300859,1963127.55,1971206.16,0,0
235,CASH_OUT,168137.61,C1934642610,20053.0,0.0,C107345439,26749.08,194886.69,0,0
177,CASH_OUT,70796.6,C365475580,0.0,0.0,C504218815,265995.22,336791.82,0,0
377,CASH_OUT,82400.41,C605747198,0.0,0.0,C1923766096,2391679.25,2474079.66,0,0
138,PAYMENT,9886.6,C1860996113,44784.0,34897.4,M1136433966,0.0,0.0,0,0
236,CASH_IN,406481.94,C701756142,3855929.9,4262411.84,C1573260808,935409.1,528927.16,0,0
256,PAYMENT,11986.67,C1564170127,0.0,0.0,M1852256578,0.0,0.0,0,0
156,PAYMENT,13037.3,C1663638555,0.0,0.0,M1307717678,0.0,0.0,0,0
254,CASH_OUT,356021.1,C1910979595,0.0,0.0,C324136596,2388811.14,2744832.24,0,0
403,PAYMENT,455.29,C979525390,0.0,0.0,M199323910,0.0,0.0,0,0
18,CASH_OUT,147644.79,C664928213,0.0,0.0,C490143602,242037.48,502639.11,0,0
379,CASH_OUT,65658.75,C50496271,0.0,0.0,C872639188,521177.79,586836.54,0,0
185,PAYMENT,43672.27,C1187965936,53.0,0.0,M1546512929,0.0,0.0,0,0
236,CASH_OUT,109116.34,C483320907,0.0,0.0,C206958485,2626685.77,2735802.11,0,0
327,CASH_IN,202972.5,C1630012117,10442.0,213414.5,C1614884441,1094835.97,891863.46,0,0
185,CASH_OUT,50450.72,C670183803,98701.0,48250.28,C1805670638,0.0,50450.72,0,0
355,CASH_OUT,159463.68,C1090285760,89696.0,0.0,C1420285572,6025573.67,6185037.35,0,0
327,CASH_IN,103957.06,C1774505038,2849818.73,2953775.79,C1275199361,516840.82,412883.76,0,0
162,CASH_OUT,286466.11,C1651369384,0.0,0.0,C1857006828,954563.41,1241029.52,0,0
159,CASH_OUT,135466.03,C102023916,0.0,0.0,C35364298,233910.35,369376.37,0,0
139,CASH_OUT,30130.85,C124482808,80770.0,50639.15,C1420966900,310763.42,340894.27,0,0
153,PAYMENT,263.51,C484932957,0.0,0.0,M1900361846,0.0,0.0,0,0
182,CASH_OUT,161065.59,C2067221068,0.0,0.0,C992483683,3296915.76,3457981.35,0,0
371,PAYMENT,6670.14,C600139727,72290.0,65619.86,M1831721023,0.0,0.0,0,0
355,PAYMENT,26209.18,C93828218,52175.0,25965.82,M1381204878,0.0,0.0,0,0
399,CASH_OUT,275517.84,C2081945752,0.0,0.0,C835420804,355158.23,630676.07,0,0
15,CASH_OUT,361474.37,C338677405,24951.0,0.0,C1554690148,3073977.5,3296766.13,0,0
350,CASH_OUT,279741.84,C338141365,20078.0,0.0,C1715640050,554742.39,834484.23,0,0
130,TRANSFER,445672.81,C1863589684,103489.0,0.0,C433859199,1444143.75,1889816.56,0,0
15,CASH_OUT,183501.95,C467033406,0.0,0.0,C1349767414,6592739.53,6776241.48,0,0
16,PAYMENT,6360.86,C603555315,0.0,0.0,M551967336,0.0,0.0,0,0
153,PAYMENT,5602.05,C610340195,847.0,0.0,M1344924961,0.0,0.0,0,0
207,CASH_IN,20666.79,C1063391912,59875.0,80541.79,C700383932,669769.09,649102.3,0,0
356,PAYMENT,3555.13,C1898758709,10732.0,7176.87,M1603009902,0.0,0.0,0,0
36,CASH_IN,122350.12,C2120525582,24106.0,146456.12,C769777975,5783023.94,5660673.82,0,0
37,CASH_OUT,368306.4,C190882122,72435.0,0.0,C124017533,678397.46,1052442.24,0,0
399,CASH_IN,126518.73,C1647512907,1390354.35,1516873.08,C418042092,331441.31,204922.58,0,0
323,CASH_IN,263935.84,C1544391400,19902.0,283837.84,C1937674006,2737791.62,2473855.78,0,0
378,CASH_IN,232297.55,C1954703930,6455990.74,6688288.29,C1687191050,12142780.57,11910483.02,0,0
608,CASH_IN,337926.89,C735546919,8097125.13,8435052.02,C1387557379,1216012.06,878085.16,0,0
